doi,title,date,tier,program,grant,acronym,call,disc,stage,stage_frac,proj_start,proj_end,proj_status,madmp,schema_ok,n_datasets,n_dist,personal,sensitive,ethics,challenging,access,url,dl
10.5281/zenodo.14741582,OPUS Deliverable 6.2 - Data Management Plan (DMP),2025-01-26,Horizon Europe,HORIZON,101058471,OPUS,HORIZON-WIDERA-2021-ERA-01,,late,0.802,2022-09-01,2025-08-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/14741582,
10.5281/zenodo.14732291,Catalytic thermo-chemical production of solvent and fuel grade hydrocarbons from polyethylene and polypropylene plastic wastes,2025-01-24,Other funder,,lzp-2024/1-0456,,,,unknown,,,,,False,,,,0,0,,True,public,https://zenodo.org/records/14732291,
10.5281/zenodo.14734007,IPBES Transformative Change Assessment Data Management Report on the Corpus of literature on transformative change,2025-01-24,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14734007,
10.5281/zenodo.14732758,D1.1 - Data Management Plan (DMP),2025-01-24,Other EU,EC,101158606,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14732758,
10.5281/zenodo.14732512,Deliverable D1.2. Title: Data Management Plan,2025-01-24,Horizon Europe,HORIZON,101131441,VALIAS,HORIZON-MSCA-2022-SE-01,natural sciences,early,0.266,2024-01-01,2027-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14732512,
10.5281/zenodo.14899213,ARISE Data Management Plan,2025-01-23,Horizon 2020,H2020,824021,ARISE,H2020-MSCA-RISE-2018,,late,1.039,2019-01-01,2024-10-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/14899213,
10.5281/zenodo.14706729,Measurements of the Thermal Sunyaev-Zel'dovich Effect with ACT and DESI Photometric Galaxies,2025-01-20,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14706729,
10.71068/yhtr1108,Evaluación de los compuestos bioactivos de Hibiscus sabdariffa (Jamaica) producida en la amazonia ecuatoriana,2025-01-19,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/15170940,
10.5281/zenodo.14733076,Studying the Baryon Acoustic Oscillations using photometric redshifts from the DESI Legacy Imaging survey DR9,2025-01-18,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14733076,
10.5281/zenodo.14651965,Data Management Plan (DMP) for  Socially Sustainable Circular Economy research project,2025-01-15,No funder metadata,,,,,,unknown,,,,,True,False,3,14,0,0,unknown,True,public,https://zenodo.org/records/14651965,https://zenodo.org/api/records/14651965/files/Data_Management_Plan_DMP_for__Socially_Sustainable_Circular_Economy_research_project.json/content
10.5281/zenodo.14643349,Collecting DMP Requirements for NFDI - Report on DMP4NFDI activities,2025-01-14,DFG,DFG,521453681,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14643349,
10.5281/zenodo.14629109,Deliverable D8.2: Data Management Plan,2025-01-10,Horizon Europe,HORIZON,101103755,FASTEST,HORIZON-CL5-2022-D2-01,,mid,0.538,2023-06-01,2026-05-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14629109,
10.5281/zenodo.14608797,"DMP of the project ""Latvian Diaspora Identity Transformation: Text, Language, Digital Environment""",2025-01-07,No funder metadata,,,,,,unknown,,,,,True,False,1,4,0,0,unknown,False,public,https://zenodo.org/records/14608797,https://zenodo.org/api/records/14608797/files/DMP_of_the_project_Latvian_Diaspora_Identity_Transformation_Text_Language_Digital_Environment.json/content
10.5281/zenodo.14610554,NAUTILUS Data Management Plan (D1.3),2025-01-07,Horizon 2020,H2020,861647,Nautilus,H2020-MG-2018-2019-2020,engineering and technology,late,1.004,2020-07-01,2024-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14610554,
10.5281/zenodo.14506282,Statistical Analysis Plan: LiverScreen Longitudinal Study,2025-01-06,Horizon 2020,H2020,847989,LiverScreen,H2020-SC1-BHC-2018-2020,medical and health sciences,late,0.836,2020-01-01,2025-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14506282,
10.5281/zenodo.14603682,D8.5 - Project Data Management Plan - final,2025-01-06,Horizon Europe,HORIZON,101093169,MultiXscale,HORIZON-EUROHPC-JU-2021-COE-01,social sciences,mid,0.504,2023-01-01,2026-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14603682,
10.71068/z7grcj02,"Integración de la gobernanza de datos en la formación docente: Un modelo innovador en Eduplanet, Ecuador",2025-01-04,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/15169297,
10.5281/zenodo.14593723,DMP - Novel approach to improving accuracy and sensitivity of atomic Rb magnetometers,2025-01-03,No funder metadata,,,,,,late,0.734,2024-04-10,2025-04-10,,True,False,1,5,0,0,unknown,False,public,https://zenodo.org/records/14593723,https://zenodo.org/api/records/14593723/files/DMP__Novel_approach_to_improving_accuracy_and_sensitivity_of_atomic_Rb_magnetometers.json/content
10.5281/zenodo.14591969,Public funding and party organizational development in Latvia and Estonia,2025-01-03,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14591969,
10.5281/zenodo.14590906,Linguistic data for Livonian,2025-01-03,No funder metadata,,,,,,unknown,,,,,True,False,1,2,0,0,unknown,False,public,https://zenodo.org/records/14590906,https://zenodo.org/api/records/14590906/files/Linguistic_data_for_Livonian.json/content
10.5281/zenodo.14587588,Data for voice synthesis of Livonian,2025-01-02,No funder metadata,,,,,,unknown,,,,,True,False,1,2,0,0,unknown,False,public,https://zenodo.org/records/14587588,https://zenodo.org/api/records/14587588/files/Data_for_voice_synthesis_of_Livonian.json/content
10.5281/zenodo.14587583,Interview and background data on Livonian language transmission,2025-01-02,No funder metadata,,,,,,unknown,,,,,True,False,1,2,0,0,unknown,False,public,https://zenodo.org/records/14587583,https://zenodo.org/api/records/14587583/files/Interview_and_background_data_on_Livonian_language_transmission.json/content
10.5281/zenodo.14589390,Microbes4Climate Project Data Management Plan and Processing of Personal Data v1.0,2025-01-02,Horizon Europe,HORIZON,101131818,MICROBES-4-CLIMATE,HORIZON-INFRA-2023-SERV-01,natural sciences,early,0.184,2024-02-01,2029-01-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/14589390,
10.5281/zenodo.18756562,"EUTILS - EU, Transnational and International Law Series - ITA",2025-01-01,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/18756562,
10.5281/zenodo.14584660,DATA MANAGEMENT PLAN FOR PROJECT: Structure-function studies of Pseudomonas aeruginosa Type VI Secretion System toxins (T6SS-TOXINS),2025-01-01,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14584660,
10.5281/zenodo.14651000,IPBES Transformative Change Assessment Chapter 2. Data Management Report 2.10 Spiritual and religious visions,2025-01,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14651000,
10.5281/zenodo.18389904,REMODEL/CrD/D.1.2/DatanManagementPlan.pdf,2025,Horizon Europe,HORIZON,101079203,REMODEL,HORIZON-WIDERA-2021-ACCESS-03,,unknown,,2023-01-01,2025-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/18389904,
10.5281/zenodo.17311563,NiD4Ocean Data Management Plan,2025,Horizon Europe,HORIZON,101156861,NiD4OCEAN,HORIZON-MISS-2023-OCEAN-01,social sciences,unknown,,2024-10-01,2027-09-30,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/17311563,
10.5281/zenodo.18604306,COMMUNITY RADIO AND SUSTENANCE OF MARITAL PEACE IN EDO STATE,2025,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/18604306,
10.5281/zenodo.17674009,Data management plan 1 (Deliverable D7.2),2024-12-30,Horizon Europe,HORIZON,101082102,RestPoll,HORIZON-CL6-2022-BIODIV-02-two-stage,social sciences,early,0.312,2023-10-01,2027-09-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/17674009,
10.5281/zenodo.14571864,"Data Management Plan of  FISM, ""Fighting with a Smile: Satirical and Humourist Voices of Resilience from Hindi Speaking Subaltern Subjects and Communities""",2024-12-29,Horizon Europe,HORIZON,101152854,FISM,HORIZON-MSCA-2023-PF-01,,early,0.165,2024-07-01,2027-06-30,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/14571864,
10.5281/zenodo.18671596,Final Data Management Plan (D8.21),2024-12-25,Horizon 2020,H2020,821520,ConcePTION,H2020-JTI-IMI2-2017-13-two-stage,medical and health sciences,late,0.997,2019-04-01,2024-12-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/18671596,
10.5281/zenodo.14549438,Operational framework to support capacity building of educational professionals for school improvement solution development in schools and municipalities,2024-12-23,No funder metadata,,,,,,unknown,,,,,True,False,1,4,0,0,unknown,True,public,https://zenodo.org/records/14549438,https://zenodo.org/api/records/14549438/files/Operational_framework_to_support_capacity_building_of_educational_professionals_for_school_improvement_solution_development_in_schools_and_municipalities.json/content
10.5281/zenodo.14547124,D6.1 Data Management Plan,2024-12-23,Horizon Europe,HORIZON,101135402,Mobiles,HORIZON-CL6-2023-ZEROPOLLUTION-01,natural sciences,early,0.089,2024-09-01,2028-02-29,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/14547124,
10.5281/zenodo.14551923,UPC CoARA Action Plan - Pla d'Acció de la UPC per a la implementació de l'acord CoARA,2024-12-20,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14551923,
10.5281/zenodo.14536429,High throughput Laser speckle imaging to speed up experiments in microbiology,2024-12-20,No funder metadata,,,,,,unknown,,,,,True,False,1,3,0,0,unknown,False,public,https://zenodo.org/records/14536429,https://zenodo.org/api/records/14536429/files/High_throughput_Laser_speckle_imaging_to_speed_up_experiments_in_microbiology.json/content
10.5281/zenodo.15546495,D1.6 Data Management Plan 3,2024-12-20,Horizon 2020,H2020,101000832,MAELSTROM,H2020-FNR-2020,engineering and technology,late,0.992,2021-01-01,2024-12-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/15546495,
10.5281/zenodo.11047951,Circularity3 Data and Digital Output Management Plan and Workbook,2024-12-19,DFG,DFG,SSCP2022,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/11047951,
10.5281/zenodo.11093077,Circularity3 DDOMP - Work plan routine,2024-12-19,DFG,DFG,SSCP2022,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/11093077,
10.5281/zenodo.15024442,D1.14: Updated data management plan,2024-12-19,Horizon 2020,H2020,101003470,NextGEMS,H2020-LC-CLA-2018-2019-2020,natural sciences,late,0.825,2021-09-01,2025-08-31,CLOSED,False,,,,0,0,,True,public,https://zenodo.org/records/15024442,
10.5281/zenodo.14944103,D7.5 - Open-Science and Data Management Plan – update,2024-12-18,Horizon Europe,HORIZON,101086311,Tools4CAP,HORIZON-CL6-2022-GOVERNANCE-01,social sciences,mid,0.491,2023-01-01,2026-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14944103,
10.5281/zenodo.14510853,Financial transmission channels of the Polycrisis in the EU  (No.  5.2.1.1.i.0/2/24/I/CFLA/007),2024-12-17,No funder metadata,,,,,,unknown,,,,,True,False,1,2,0,0,unknown,False,public,https://zenodo.org/records/14510853,https://zenodo.org/api/records/14510853/files/Financial_transmission_channels_of_the_Polycrisis_in_the_EU__No__5211i0224ICFLA007.json/content
10.5281/zenodo.14509515,HMGCR enzyme deficiency model in mice,2024-12-17,No funder metadata,,,,,,unknown,,,,,True,False,1,4,0,0,unknown,False,public,https://zenodo.org/records/14509515,https://zenodo.org/api/records/14509515/files/HMGCR_enzyme_deficiency_model_in_mice.json/content
10.5281/zenodo.17366884,IPBES Transformative Change Assessment Data Management Report on the case study database with transformative potential and pitfalls,2024-12-16,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/17366884,
10.5281/zenodo.14503474,"Data management plan for ""Development of real-time monitoring methodology for ship diesel engines with the aim of increasing energy and ecological efficiency using non-destructive testing methods"" project New",2024-12-16,No funder metadata,,,,,,unknown,,,,,True,False,1,4,0,0,unknown,False,public,https://zenodo.org/records/14503474,https://zenodo.org/api/records/14503474/files/Data_management_plan_for_Development_of_realtime_monitoring_methodology_for_ship_diesel_engines_with_the_aim_of_increasing_energy_and_ecological_efficiency_using_nondestructive_testing_methods_project_New.json/content
10.5281/zenodo.14385803,Mapping research data at the University of Bologna: Data Management Plan,2024-12-16,No funder metadata,,,,,,unknown,,,,,True,False,2,6,0,0,unknown,False,public,https://zenodo.org/records/14385803,https://zenodo.org/api/records/14385803/files/Mapping_research_data_at_the_University_of_Bologna_3A_Data_Management_Plan.json/content
10.5281/zenodo.14500829,DMP for Digital Tools in Entrepreneurship Education: the Impact on Entrepreneurial Intention and Attraction of Development Funding (DEFINT),2024-12-16,No funder metadata,,,,,,unknown,,,,,True,False,2,8,0,0,unknown,False,public,https://zenodo.org/records/14500829,https://zenodo.org/api/records/14500829/files/DMP_for_Digital_Tools_in_Entrepreneurship_Education_the_Impact_on_Entrepreneurial_Intention_and_Attraction_of_Development_Funding_DEFINT.json/content
10.5281/zenodo.14248799,The DESI-Lensing mock challenge: large-scale cosmological analysis of 3x2-pt statistics,2024-12-16,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14248799,
10.5281/zenodo.14780727,DMP for project NETPHARM,2024-12-15,Other funder,,CZ.02.01.01/00/22_008/0004607,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14780727,
10.5281/zenodo.14497927,Communicating Russia: Analysis of Latvia's Experience (ComRu),2024-12-15,No funder metadata,,,,,,unknown,,,,,True,False,4,11,0,0,unknown,False,public,https://zenodo.org/records/14497927,https://zenodo.org/api/records/14497927/files/Communicating_Russia_Analysis_of_Latvias_Experience_ComRu.json/content
10.5281/zenodo.14481299,EMERGE Institute Field Safety & Logistics Handbook,2024-12-14,Other funder,,2333103,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14481299,
10.5281/zenodo.14401463,Constraints on primordial non-Gaussianity from the cross-correlation of DESI Luminous Red Galaxies and Planck CMB lensing,2024-12-11,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14401463,
10.5281/zenodo.14332070,Measure 3.2: Agrosystem Templates for  Easy Data Management Plan Creation,2024-12-09,DFG,DFG,501899475,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14332070,
10.5281/zenodo.18935859,EUTILS Series publication concept,2024-12-09,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/18935859,
10.5281/zenodo.14289100,Data management plan - Single Photon Sources for Quantum Technologies Using Nitrogen-Vacancy Centres in Diamond.,2024-12-06,No funder metadata,,,,,,unknown,,,,,True,False,1,5,0,0,unknown,False,public,https://zenodo.org/records/14289100,https://zenodo.org/api/records/14289100/files/Data_management_plan__Single_Photon_Sources_for_Quantum_Technologies_Using_NitrogenVacancy_Centres_in_Diamond.json/content
10.5281/zenodo.15744902,Data Management Plan (Finding Agreement in Return - FAiR),2024-12-05,Horizon Europe,HORIZON,101094828,FAiR,HORIZON-CL2-2022-TRANSFORMATIONS-01,,mid,0.457,2023-05-01,2026-10-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/15744902,
10.5281/zenodo.14237713,DMP: synthesis of a bio-surfactant from Parinari polyandra seed oil.,2024-12-05,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14237713,
10.5281/zenodo.14278321,Revised version of DMP for the Open Science Project 2023/24 - Team Harkonnen,2024-12-04,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14278321,
10.5281/zenodo.14276211,DMP: Privacy-Sensitive Conversations between Care Workers and Care Home Residents in a Residential Care Home,2024-12-04,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14276211,
10.5281/zenodo.14273326,SECreTour Data Management Plan I,2024-12-04,Horizon Europe,HORIZON,101132584,SECreTour,HORIZON-CL2-2023-HERITAGE-01,social sciences,early,0.254,2024-03-01,2027-02-28,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/14273326,
10.5281/zenodo.14279078,DMP: Simulation of tunnel resistance of Austrian railway tunnels,2024-12-03,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14279078,
10.5281/zenodo.14258310,IPBES Transformative Change Assessment Chapter 2. Data Management Report 2.13 Intercoder reliability within the vision database,2024-12-02,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14258310,
10.5281/zenodo.14259383,Targeting pancreatic ductal adenocarcinoma-on-a-chip with aptamer-guided extracellular  vesicle delivery.,2024-12-02,No funder metadata,,,,,,early,0.203,2024-09-19,2025-09-19,,True,False,1,3,0,0,unknown,False,public,https://zenodo.org/records/14259383,https://zenodo.org/api/records/14259383/files/Targeting_pancreatic_ductal_adenocarcinomaonachip_with_aptamerguided_extracellular__vesicle_delivery.json/content
10.5281/zenodo.14258746,ROLE OF HABITAT DEGRADATION AND FOOD WEB STRUCTURE IN THE PERFORMANCE OF WETLANDS AS CARBON SINKS,2024-12-02,No funder metadata,,,,,,unknown,,2024-09-19,2024-09-19,,True,False,1,9,0,0,unknown,False,public,https://zenodo.org/records/14258746,https://zenodo.org/api/records/14258746/files/ROLE_OF_HABITAT_DEGRADATION_AND_FOOD_WEB_STRUCTURE_IN_THE_PERFORMANCE_OF_WETLANDS_AS_CARBON_SINKS.json/content
